City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
267,Kaitangata,NZ,2021-04-28 21:37:43,-46.2817,169.8464,55.0,74,99,7.0
268,Tabou,CI,2021-04-28 21:38:52,4.423,-7.3528,80.06,83,81,7.38
269,Avarua,CK,2021-04-28 21:37:16,-21.2078,-159.775,84.2,79,20,6.91
270,Turka,UA,2021-04-28 21:40:10,49.1541,23.0297,45.0,73,100,4.63
271,Puerto Carreno,CO,2021-04-28 21:40:10,6.189,-67.4859,78.69,82,100,1.63
272,Victoria,HK,2021-04-28 21:38:25,22.2855,114.1577,73.0,78,100,1.01
273,Daru,PG,2021-04-28 21:37:50,-9.0763,143.2092,77.52,87,100,8.28
274,Aklavik,CA,2021-04-28 21:40:11,68.2191,-135.0107,37.4,44,10,9.22
275,Eureka,US,2021-04-28 21:39:02,40.8021,-124.1637,64.99,74,21,5.01
276,Bemban,MY,2021-04-28 21:40:12,2.2684,102.3746,75.2,100,20,4.23
277,Rawson,AR,2021-04-28 21:40:12,-43.3002,-65.1023,63.18,57,73,11.63
278,Verkhnyaya Inta,RU,2021-04-28 21:40:13,65.9811,60.3094,27.97,97,100,7.11
279,Kodiak,US,2021-04-28 21:37:30,57.79,-152.4072,44.6,87,90,12.66
280,Rock Sound,BS,2021-04-28 21:40:13,24.9,-76.2,76.89,76,51,17.49
281,Clyde River,CA,2021-04-28 21:38:23,70.4692,-68.5914,21.2,79,75,10.36
282,Ivybridge,GB,2021-04-28 21:40:14,50.3904,-3.9191,45.0,74,100,1.99
283,Severo-Yeniseyskiy,RU,2021-04-28 21:40:14,60.3725,93.0408,29.86,97,100,2.46
284,Puerto Madryn,AR,2021-04-28 21:36:23,-42.7692,-65.0385,64.78,61,53,17.81
285,Jacmel,HT,2021-04-28 21:40:15,18.2342,-72.5347,84.2,61,75,14.97
286,Sydney,AU,2021-04-28 21:36:05,-33.8679,151.2073,57.2,82,0,8.05
287,Ishigaki,JP,2021-04-28 21:40:16,24.3448,124.1572,73.4,83,75,5.75
288,Chokurdakh,RU,2021-04-28 21:37:35,70.6333,147.9167,10.33,92,76,8.61
289,Laguna De Perlas,NI,2021-04-28 21:40:16,12.3429,-83.6712,84.2,79,40,4.61
290,Tessalit,ML,2021-04-28 21:40:17,20.1986,1.0114,96.06,7,96,7.2
291,Havre,FR,2021-04-28 21:40:17,49.5833,0.3333,46.4,87,0,6.91
292,Meulaboh,ID,2021-04-28 21:40:18,4.1363,96.1285,77.22,88,97,3.74
293,Takoradi,GH,2021-04-28 21:40:18,4.8845,-1.7554,81.12,84,91,7.54
